"item_id","item","agg1","agg2","unidades_30d","ordenes","precio_prom_brl","peso_g","lado_max_cm"
"5762792530","Google Play Gift Card R$ 100 (digital)","Informática","Gift Cards","6715","6173","100","408","21"
"5762767196","Google Play Gift Card (digital)","Informática","Gift Cards","5985","5985","30","339","20"
"5762896034","Google Play Gift Card R$ 15 (digital)","Informática","Gift Cards","3981","3981","15","346","21"
"6420713356","Uber Gift Card R$50 (digital)","Informática","Gift Cards","2395","2050","50","572","33"
"5762947710","Google Play Gift Card R$ 150 (digital)","Informática","Gift Cards","2109","2109","150","332","21"
"6420790120","Uber Gift Card R$25 (digital)","Informática","Gift Cards","696","649","25","531","34"
"6482734446","Brawl Stars Brasil Gift Card R$40 (digital)","Informática","Gift Cards","276","257","40","300","25"
"4509950018","Cartão Gift Card App Store R$ 100 Reais Apple Itunes Brasil","Informática","Gift Cards","229","217","128","226","19"
"4281086647","Gift Card Apple App & Itunes R$100 Código Digital","Informática","Gift Cards","209","157","138","738","22"
"4531882435","Hbo Max Premium 1 Tela Assinatura 4k S/anúncios","Informática","Gift Cards","190","190","22","446","37"
"6482734362","Brawl Stars Brasil Gift Card R$15 (digital)","Informática","Gift Cards","181","158","15","249","23"
"5484664100","Cartão Gift Card App Store Reais Itunes Brasil Apple 50 Reais","Informática","Gift Cards","174","170","69","166","19"
"5317471318","Gift Card Uber - Crédito Para Viagens E Uber Eats!","Informática","Gift Cards","173","106","38","328","23"
"4120369793","Cartão Presente Gift Card Valorant Cerca De 2700 Vpoints Vp","Informática","Gift Cards","152","48","148","1056","22"
"6428607394","Itunes App - Gift Card Digital Brazil","Informática","Gift Cards","152","146","36","437","35"
"6482733754","Valorant R$100 (digital)","Informática","Gift Cards","138","111","100","760","35"
"5872780376","Cartão Gift Card App Store Reais Itunes Brasil Apple 50 Reais","Informática","Gift Cards","103","92","77","204","20"
"6482696460","Brawl Stars Brasil Gift Card R$70 (digital)","Informática","Gift Cards","94","90","70","250","22"
"5506573006","Gift Card Netflix Gift Card (digital)","Informática","Gift Cards","92","87","84","258","23"
"3621349219","Cartão Gift Card App Store R$ 200 Reais Apple Itunes Brasil","Informática","Gift Cards","91","90","255","459","23"
"6253674514","100 Créditos Lovable + Bônus Exclusivo","Informática","Gift Cards","91","91","50","842","31"
"4536416795","Card Lightburn 2026 Fácil Instalar Ativador Genérico","Informática","Gift Cards","91","91","68","912","28"
"6689076970","Cartão De Presente Steam88","Informática","Gift Cards","84","78","90","479","37"
"4600379011","Gift Card Steam R$ 110 (digital) - Entrega Imediata","Informática","Gift Cards","77","48","189","662","37"
"4543320155","League Of Legends R$50 (digital)","Informática","Gift Cards","74","71","50","803","37"
"6099788498","Spotify Premium Gift Card 6m (digital)","Informática","Gift Cards","73","73","118","270","23"
"5317589098","Gift Card Uber - Crédito Para Viagens E Uber Eats!","Informática","Gift Cards","70","44","38","580","24"
"4120349141","Gift Card Netflix Digital R$70 Brl Cartão Presente","Informática","Gift Cards","70","53","90","296","23"
"5298295432","Cartão App Store Itunes  R$ 100 Reais Brasil","Informática","Gift Cards","67","55","138","476","24"
"4543414371","Brawl Stars Brasil Gift Card R$150 (digital)","Informática","Gift Cards","67","65","150","258","22"
"3985779193","Cartão Gift Card App Store R$ 100 Reais Itunes Apple Brasil","Informática","Gift Cards","64","53","138","370","21"
"4585337615","Gift Card Apple App & Itunes R$100 Código Digital","Informática","Gift Cards","64","63","135","525","25"
"4120708639","Cartão Gift Card App Store R$ 200 Reais Itunes Apple Brasil","Informática","Gift Cards","61","43","260","219","20"
"6053248440","Assinatura 1 Mês Youtube Premium (convite)","Informática","Gift Cards","60","57","18","161","19"
"4510063294","Cartão Gift Card App Store R$ 20 Reais Apple Itunes Brasil","Informática","Gift Cards","58","56","32","175","20"
"6482745598","League Of Legends R$100 (digital)","Informática","Gift Cards","57","50","100","906","39"
"6625356210","Assinatura 1 Mês Youtube Premium + Music (convite Seu Email)","Informática","Gift Cards","53","53","15","354","19"
"6099775462","Spotify Premium Gift Card 3m (digital)","Informática","Gift Cards","51","51","62","251","24"
"4629521361","Cartão Gift Card - App Store 20 Reais","Informática","Gift Cards","48","41","14","409","28"
"6619238760","Xbox Game Pass Ultimate 1 Meses (digital) - Entrega Imediata","Informática","Gift Cards","47","47","89","657","40"
"4124506161","Itunes App - Gift Card Digital Brazil","Informática","Gift Cards","46","43","37","220","19"
"4590095677","Gift Card Steam R$20  ( Digital )","Informática","Gift Cards","43","12","23","675","34"
"4615610283","Acesso Hbo Max Premium 4k Ultra Hd 1 Tela Sem Anúncios","Informática","Gift Cards","41","41","14","485","38"
"3175664042","Gift Card Apple Store & Itunes R$ 20 Reais","Informática","Gift Cards","39","37","31","229","22"
"5387288370","Cartão Pré Pago Netflix - Gift Card 35 Reais - Envio Na Hora","Informática","Gift Cards","39","39","50","451","22"
"5486915296","Cartão Presente Gift Card Valorant Cerca De 2700 Vpoints Vp","Informática","Gift Cards","37","18","144","1056","22"
"4615610283","Acesso Hbo Max Premium 4k Ultra Hd 1 Tela Particular","Informática","Gift Cards","36","36","13","485","38"
"5487129366","Cartão Gift Card App Store R$ 50 Reais Itunes Apple Brasil","Informática","Gift Cards","35","31","77","204","20"
"6727041956","Gift Card Apple Solidário 90 Reais","Informática","Gift Cards","35","35","78","308","24"
"694655209","Itunes Gift Card 10 Dolares Usa Cartao iPhone Appstore Apple","Informática","Gift Cards","34","30","77","193","19"
"3652543873","Cartão Itunes Apple Gift Card $100 Dólares Usa Americano","Informática","Gift Cards","33","31","713","185","20"
"4080115357","Cartão Gift Card App Store $ 50 Dolares Itunes Apple Eua","Informática","Gift Cards","32","21","378","237","19"
"6130940364","Cartão Gift Card App Store R$ 150 Reais Itunes Apple Brasil","Informática","Gift Cards","32","28","188","291","22"
"3621348585","Cartão Gift Card App Store R$ 150 Reais Apple Itunes Brasil","Informática","Gift Cards","31","29","189","543","24"
"5373265994","Gift Card Netflix Brasil R$ 35 | Cód. Cartão Presente","Informática","Gift Cards","30","30","53","156","20"
"5518498828","Cartão Gift Card App Store $ 25 Dolares Itunes Apple Eua","Informática","Gift Cards","30","25","202","130","19"
"4510027080","Cartão Gift Card App Store R$ 30 Reais Apple Itunes Brasil","Informática","Gift Cards","29","28","48","281","21"
"4583989393","Hbo Max Premium 4k Assinatura Digital 1 Mês S/anúncios Tela","Informática","Gift Cards","29","29","21","255","27"
"4466751827","Gift Card Ifood De R$ 20 Digital","Informática","Gift Cards","28","10","30","422","21"
"4120395707","Cartão Presente Gift Card Valorant Cerca De 1300 Vpoints Vp","Informática","Gift Cards","27","27","82","996","22"
"6639896062","Gift Card Netflix Digital R$ 35 Reais Cód. Cartão Presente","Informática","Gift Cards","26","26","57","490","40"
"6253709464","Lovable Créditos - Recarga De 1.000 + Bônus Exclusivo","Informática","Gift Cards","25","25","197","459","22"
"6253804162","500 Créditos Lovable + Bônus Exclusivo","Informática","Gift Cards","25","25","150","813","30"
"4602407645","100 Créditos Lovable - Recarga Rápida E Segura +  Brinde","Informática","Gift Cards","25","25","26","731","36"
"5484664338","Itunes App - Gift Card Digital Brazil","Informática","Gift Cards","22","22","32","220","19"
"6131740236","Cartão Gift Card App Store R$ 40 Reais Itunes Apple Brasil","Informática","Gift Cards","22","22","68","279","21"
"4590079291","Cartão De Presente Steam88","Informática","Gift Cards","21","6","23","479","37"
"4080224491","Cartão Gift Card App Store $ 100 Dolares Itunes Apple Eua","Informática","Gift Cards","19","16","738","240","19"
"5489039222","Cartão Gift Card App Store R$ 100 Reais Itunes Brasil Apple","Informática","Gift Cards","19","14","148","224","20"
"4484734627","Cartão Tinder Gold - Gift Card 1 Mês - Envio Na Hora","Informática","Gift Cards","19","19","50","163","20"
"4543363257","Brawl Stars Brasil Gift Card R$250 (digital)","Informática","Gift Cards","19","18","250","150","18"
"4583989393","Hbo Max Premium 4k Assinatura Digital 1 Mês S/anuncio  Tela","Informática","Gift Cards","19","19","22","255","27"
"5421220274","Gift Card Steam R$100 Reais Cartão Presente Físico","Informática","Gift Cards","19","19","160","395","19"
"5142130134","Voucher Tinder Gold - 1 Mês","Informática","Gift Cards","17","17","55","419","39"
"3631052319","Cartão Gift Card App Store R$ 40 Reais Apple Itunes Brasil","Informática","Gift Cards","16","13","60","188","20"
"4550173525","Hbomax Platinum | Premium (1 Mês) Tela","Informática","Gift Cards","16","16","25","785","38"
"4587727843","Xbox Game Pass Ultimate 1 Meses (digital) - Entrega Imediata","Informática","Gift Cards","16","16","121","657","40"
"4612713391","Recarga Vivo,oi,tim,claro Recarregue $10,00 E Leve $20,00","Informática","Gift Cards","16","16","10","365","22"
"4564071301","Netflix Gift Card - 25 Dólares - Digital","Informática","Gift Cards","15","15","99","525","39"
"4574246257","500 Créditos Lovable + Brinde Exclusivo","Informática","Gift Cards","15","14","73","831","26"
"4646389297","Recargas Unitv 30 Dias","Informática","Gift Cards","15","15","34","142","18"
"4628183531","Recarga Digital 1000 Créditos Lovable Direto Na Sua Conta","Informática","Gift Cards","14","14","160","2321","32"
"3652552057","Cartão Itunes Gift Card $20 Dólares Eua Usa iPhone/iPad/iMac","Informática","Gift Cards","13","11","160","108","19"
"4120304789","Cartão Presente Gift Card Valorant Cerca De 500 Vpoints Vp","Informática","Gift Cards","13","13","36","840","21"
"4398309563","Youtube Premium + Youtube Music Premium 1 Mês","Informática","Gift Cards","13","13","25","214","19"
"6482733962","Passe Semanal De Diamantes Do Mobile Legends (digital)","Informática","Gift Cards","13","12","8","379","28"
"4543803435","Airbnb Gift Card R$250 (digital)","Informática","Gift Cards","13","2","289","670","23"
"6555263890","Gift Card Digital Apple R$20 - Modelo Gift Card","Informática","Gift Cards","13","11","19","361","25"
"2764580842","Makemusic Finale 27.2 Licença Windows E Macos","Informática","Outros","12","12","50","910","32"
"6258145848","Canva Pro Anual + Bônus Vitalício + Entrega Imediata","Informática","Softwares","840","839","13","120","17"
"4473162009","Canva Pro Premium - Acesso Imediato No Seu Email","Informática","Softwares","713","712","4","253","18"
"5334491952","Kaspersky Tmks-410 Premium 5 Dispositivos - 12 Meses","Informática","Softwares","601","580","57","2563","39"
"5476623620","Microsoft 365 Personal Office 365","Informática","Softwares","601","582","270","60","14.8"
"4378934687","Reset Para L3250 L3210 L4260 L3150 L3110 L395 L4150 L5190 3250 | 3251 | 3210 | 3260 | 1210 | 1250 | 5290","Informática","Softwares","503","501","18","97","30"
"6055656184","Pack Arquivos Editáveis Canva 12.000 Posts + 500.000 Bônus","Informática","Softwares","413","410","0","3173","39"
"5743053182","Canva Pro - Entrega Imediata - Anual + Bônus Vitalício","Informática","Softwares","405","398","16","142","18"
"4555506253","Microsoft 3 6 5 Family Assinatura 1 Ano (entrega Imediata)","Informática","Softwares","389","389","431","60","18"
"4363386491","Microsoft Office 365 Personal - Físico","Informática","Softwares","343","321","203","50","15"
"4469991359","Certificado Digital A1 E-cnpj Ou E-cpf 12 Meses Rápido Fácil","Informática","Softwares","342","335","91","3436","37"
"6596143620","Cap Cut Pro Anual 12 Meses + Brinde Vitalício","Informática","Softwares","341","341","28","311","24"
"4478982017","Microsoft Office 2021 Professional Plus Licença Vitalícia","Informática","Softwares","308","295","99","113","22"
"5476623620","Microsoft 365 Personal Office 365 Apps 1tb - 1 Usuário Assinatura Anual","Informática","Softwares","278","272","266","60","14.8"
"6284499726","Microsoft Office 365 -chave Original Digital 2026 Personal","Informática","Softwares","275","268","131","262","21"
"4476753123","Corel Draw Licença 2025","Informática","Softwares","273","273","91","51","21"
"5501269194","Kaspersky Anti-virus. 1 Pc... 1 Ano. Envio Imediato","Informática","Softwares","265","222","24","523","30"
"4343496725","Capcut Pro 12 Meses  + Mega Pack+ Brinde+ Suporte","Informática","Softwares","259","259","36","432","26"
"4646409973","Pack Capcut Pro 1 Ano + Canva Pro Anual + Suporte 12 Meses","Informática","Softwares","253","253","21","760","30"
"4462182413","Microsoft Office 365 - Chave Original Digital 2026 Personal","Informática","Softwares","246","244","130","1005","39"
"6511299948","Reset L3110 / L3150 / L220/ L365 / L355 / L120 / L380 Reset Das Almofadas","Informática","Softwares","245","245","15","372","28"
"6294592140","Microsoft Office 365 -chave Original Digital 2026 Personal","Informática","Softwares","240","239","131","262","21"
"5498536118","Microsoft 365 Family 2025 + Mcafee Premium - Licença 1 Ano","Informática","Softwares","204","204","450","350","39"
"4104704307","Canva Pro - Licença De 1 Ano - Entrega Imediata","Informática","Softwares","200","199","28","41","18"
"6527787652","Microsoft 365 Personal Office 365","Informática","Softwares","190","184","163","50.068965517","18"
"4519065445","Chat Gpt Plus + Canva Pro + Brinde","Informática","Softwares","188","188","26","420","30"
"6419928188","Microsoft Office 365 -chave Original Digital 2026 Personal","Informática","Softwares","182","181","127","304","20"
"4459734157","Pack Capcut Pro Acesso Anual Profissional + Brinde + Suporte","Informática","Softwares","181","181","33","252","30"
"4505589261","Certificado Digital Pj A1 - 1 Ano - Emissão Rápida","Informática","Softwares","180","178","89","334","25"
"4353057507","Pack Templates Canva +12.000 Posts/reels Editáveis + Bônus","Informática","Softwares","172","166","1","421","28"
"4466636677","Chatgpt Plus + 365 Dias + Brinde + Suporte","Informática","Softwares","165","165","37","201","25"
"6527840740","Pack Digital +40 Mil Arquivos De Corte Cnc Laser Router","Informática","Softwares","164","164","1","1125","28"
"6562044556","Chat Gpt Plus 1 Ano + Brinde + Suporte","Informática","Softwares","157","157","22","384","29"
"6011679272","Microsoft 365 Family 2025 + Mcafee Premium - Licença 1 Ano","Informática","Softwares","147","140","415","350","39"
"3188201439","Microsoft Office 365 Family 2024 - Licença 12 Meses Físico","Informática","Softwares","146","134","417","50","15"
"5673560986","Microsoft 365 Personal Office 365 Apps 1tb - 1 Usuário Assin","Informática","Softwares","142","128","203","50","15"
"6428970078","Reset De Impressora L3150 L3110 L4260 L4150 L3250 L1250","Informática","Softwares","137","137","17","210","39"
"4558704448","Kaspersky Small Office Security 5 Pc + 1 Servidor","Informática","Softwares","132","106","242","644","39"
"6153711596","Kaspersky Total Security. 3 Pc... 2 Anos. Envio Imediato","Informática","Softwares","130","130","56","189","18"
"4509086769","Microsoft Office 365 - Chave Original Digital 2026 Personal","Informática","Softwares","130","128","122","304","20"
"6478341464","Pack Capcut Pro 12 Meses + Brindes + Suporte Incluso","Informática","Softwares","129","129","26","216","35"
"5473422396","Microsoft 365 Family 2025 + Mcafee Premium - Licença 1 Ano","Informática","Softwares","126","117","418","60","14.8"
"4459447111","Kaspersky Antivírus Premium 10 Dispositivos 1 Ano - 2025","Informática","Softwares","126","122","81","2804","29"
"6612619510","Pack Capcut Pro 1 Ano - 12 Meses + Canva Pro + Suporte","Informática","Softwares","124","124","20","1073","33"
"4001738911","Planilha Excel Controle Financeiro Pessoal.","Informática","Softwares","121","121","2","322","22"
"1446145929","Sistema Gestão Para Pizzarias Lanchonetes Bares Restaurantes","Informática","Softwares","118","118","123","3444","34"
"5896227470","Microsoft 365 Family + Mcafee Total Protection Físico 5disp","Informática","Softwares","117","117","420","73","18"
"6538072752","Software De Reset Para Impressoras Epson L3110, L3150 E L3250 - Digital","Informática","Softwares","116","116","13","372","28"
"6588351058","Reset Epson L1250 L3250 Serviço De Reset Online Rápido","Informática","Softwares","116","116","20","325","39"
"6693079626","Licença Usuário Office 365 Personal 2026 Original Digital","Informática","Softwares","115","115","116","137","21"
"4308222651","Microsoft 365 Personal Office 365","Informática","Softwares","115","114","193","50","16.1"
"4623594743","Licença Chave Windws 11 Pro Ou Home - Original Digital 2026","Informática","Softwares","110","109","74","125","19"
"4478399503","Esp. Corel Draw 2025 - Completo","Informática","Softwares","109","109","91","51","21"
"6601197278","Kaspersky Premium - 5 Dispositivos 1 Ano","Informática","Softwares","107","107","60","984","33"
"4622066859","Pacote Capcut Pro 12 Meses+ Canva +mega Pack 60gb + Suporte","Informática","Softwares","107","107","21","592","33"
"4462260209","Microsoft Office 365 -chave Original Digital 2026 Personal","Informática","Softwares","105","97","121","1005","39"
"6650905332","Licença Chave Office 2024 Pro Plus - Original Digital","Informática","Softwares","105","97","90","151","20"
"6693016024","Licença Chave Windws 11 Pro Ou Home - Original Digital 2026","Informática","Softwares","104","101","75","125","19"
"4488826553","Microsoft Office 365 - Chave Original Digital 2026 Personal","Informática","Softwares","100","83","123","262","21"
"3924841643","Microsoft Office 365 Family Licença De 12 Meses Físico 2024 Para 6 Pessoas","Informática","Softwares","100","90","444","60","17"
"2077210568","Kaspersky Total Security 1 Pc - 1 Ano  Envio Imediato.","Informática","Softwares","99","95","31","449","25"
"6254662548","Chatgpt Chat Gpt Pro 5.4 Privado + Brinde 1 Mês No Seu Email","Informática","Softwares","98","97","29","113","20"
"4492780429","Easeus Data Recovery - Recuperação De Arquivos","Informática","Softwares","98","97","47","335","23"
"6225397828","60 Receitas Sem Glúten E Sem Açúcar + Bônus Pacote Completo","Informática","Softwares","97","96","11","3330","37"
"3810052331","S/mensalidade - Chip M2m Multi Operadora - Plano Anual 50mb","Informática","Softwares","97","86","116","30","35"
"6545985128","Pack Chat Anual - Chat Gpt Plus -  1 Ano - Privado","Informática","Softwares","96","96","117","298","22"
"4461967365","Microsoft Office 365 - Chave Original Digital 2026 Personal","Informática","Softwares","95","95","119","1005","39"
"6610213304","Reset L1250 L3250 L3210 L5290 L1210 + Vídeo Tutorial","Informática","Softwares","95","95","19","715","37"
"6179771628","Pack Cortes Com Mais De +40.000 Vídeos Virais Editáveis 2026","Informática","Softwares","94","94","19","417","29"
"6496466338","Pacote Completo Edição 2026 Ps Ai Pr Ae Lr Download","Informática","Softwares","94","94","59","634","23"
"6419977128","Chave License Windws10 Home/pro Key Original C Garantia","Informática","Softwares","93","92","69","304","20"
"4831585408","Kaspersky Antivírus Standard 1 Dispositivo, 1 Ano .","Informática","Softwares","92","80","25","451","39"
"4477666468","2 Ingressos Palmeiras X Santos - Campeonato Bras 2004/05","Ingressos","Eventos Esportivos","1","1","50","40","22"
"1777256433","4 Ingresso Futebol Copa Das Confederações Brasil 2013 Final","Ingressos","Eventos Esportivos","1","1","500","228","33"
"6535749948","Raro Ingresso Jogo Despedida Zico. Maracanã 1990. Perfeito.","Ingressos","Eventos Esportivos","1","1","250","1447","33"
"5593623234","Ingresso Final Libertadores 2005 São Paulo X Atlético Pr","Ingressos","Eventos Esportivos","1","1","150","356","27"
"5593623162","Ingresso Final Do Brasileirão 2002 Santos X Corinthians","Ingressos","Eventos Esportivos","1","1","170","143","23"
"1354139419","150 Unidades Ingresso Papel Moeda Personalizado Colorido","Ingressos","Exposições","3","3","83","460","30"
"4759264120","4000 Ingressos De Segurança Papel Moeda 150x50mm 08 P/ Folha","Ingressos","Exposições","1","1","620","286","32"
"4577602443","Ingresso Da Xuxu","Ingressos","Ingressos de Coleção","1","1","500","244","18"
"3541745785","Ingresso Acdc 2009 Morumbi","Ingressos","Ingressos de Coleção","1","1","50","665","24"
"5525490656","Ozzy Osbourne  2018 Show Allianz - Sp Ingresso Colecionador","Ingressos","Ingressos de Coleção","1","1","113","187","17"
"3203956867","Ingresso Antigo E Usado Show Coldplay Em Sp 2010","Ingressos","Ingressos de Coleção","1","1","55","1559","28"
"4502380071","Queima! Ingresso Profissional Copa Fifa 2014 Acesso Campo","Ingressos","Ingressos de Coleção","1","1","17","2381","28"
"4502379631","Queima! Ingresso Profissional Copa Fifa 2014 All Areas","Ingressos","Ingressos de Coleção","1","1","17","176","18"
"1988316070","Ingresso Antigo U2 Vertigo Tour Sp 2006","Ingressos","Ingressos de Coleção","1","1","80","124","18"
"722461375","Queima! Ingresso Profissional Copa Fifa 2014 Especial","Ingressos","Ingressos de Coleção","1","1","17","740","39"
"833100610","1000 Ingresso 108x60mm Segurança Papel Moeda Laser E Jato","Ingressos","Ingressos de Coleção","1","1","189","723","32"
"3628499447","Ingressos Show U2 (estadio Do Morumbi, 21/10/2017)","Ingressos","Ingressos de Coleção","1","1","89","219","23"
"4585650949","Ingresso Coleção Fórmula 1 Dia 1 Gp Brasil 2003","Ingressos","Ingressos de Coleção","1","1","120","281","29"
"4632354803","Ingressos Jogos Mundial 2012 Corinthians","Ingressos","Ingressos de Coleção","1","1","320","526","30"
"4401086595","Ingresso Corinthians Campeão Mundial 2000  - Final Maracanã","Ingressos","Ingressos de Coleção","1","1","295","236","18"
"4413778409","Ingresso Coleção Amistoso Tigres X Vasco 2001","Ingressos","Ingressos de Coleção","1","1","50","42","23"
"1114107707","1000 Ingresso Segurança Papel Moeda Sem Impressão","Ingressos","Outros Ingressos","14","13","100","660","31.6"
"3206480767","300 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","10","10","66","230","16"
"1116059678","Ingresso Segurança Papel Moeda- 1000 Ingressos S/ Impressão","Ingressos","Outros Ingressos","7","4","120","660","26"
"3206481838","500 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","5","5","121","380","17"
"1820943366","Tinta Epóxy Pisos Kit Completo 4,5 Litros","Ingressos","Outros Ingressos","4","1","559","5583","28"
"3156862838","4000 Ingressos De Segurança Papel Moeda 150x50mm 08 P/ Folha","Ingressos","Outros Ingressos","4","3","620","3540","30"
"1077096006","10.000 Saquinhos 6x23 Saco Plástico Talher Geladão Sacolé","Ingressos","Outros Ingressos","3","1","180","2680","25"
"3206496542","700 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","3","3","158","1363","17"
"3206479200","100 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","3","3","38","30","27"
"3206473312","200 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","3","3","49","130","16"
"1154696163","1.000unid Embalagem P/ Bem Casado Celofane Incolor 15x15 Cm","Ingressos","Outros Ingressos","2","1","89","580","15"
"3206498458","400 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","2","2","100","610","17"
"3156463110","1000 Ingressos De Segurança Papel Moeda 150x50mm 08 P/ Folha","Ingressos","Outros Ingressos","2","1","173","1000","31.3"
"2007358856","Dicas Manutenção Service Manual Motorola Em400 Em 200","Ingressos","Outros Ingressos","1","1","125","785","27"
"2125728287","Dicas Manutenção Service Manual Motorola Dem400 Dem300","Ingressos","Outros Ingressos","1","1","75","348","39"
"3715215257","Dicas Manual Passo A Passo Analisador Antenas Nano Vna","Ingressos","Outros Ingressos","1","1","69","215","21"
"753423978","2400 Papel Acoplado 30x37 Colorido - Embalar Frios E Lanches","Ingressos","Outros Ingressos","1","1","235","7400","38"
"3206684620","1600 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","1","1","309","1346","28"
"886310805","500unid Embalagem P/ Bem Casado Celofane Incolor 15x15 Cm","Ingressos","Outros Ingressos","1","1","50","545","23"
"2618643199","200 Ingresso Papel Moeda Personalizado - Festas, Eventos","Ingressos","Outros Ingressos","1","1","120","880","31"
"3206707794","1300 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","1","1","258","2000","27"
"3727772133","2000 Ingressos De Segurança Papel Moeda 150x50mm 08 P/ Folha","Ingressos","Outros Ingressos","1","1","330","1319","36"
"4084765909","Kumbayá Organique Kit Com 5unds","Ingressos","Outros Ingressos","1","1","98","1051","39"
"6472239682","Bilhete De Loteria Antigo Corinthians Campeão 1977","Ingressos","Outros Ingressos","1","1","79","446","33"
"4464971179","1000 Ingressos De Segurança Papel Moeda 150x50mm 08 P/ Folha","Ingressos","Outros Ingressos","1","1","200","925","32"
"977172863","100un -50 Regulador Passador +50 Argolas Transp. Plastico","Ingressos","Outros Ingressos","1","1","28","183","27"
"3206713306","1200 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","1","1","242","2000","27"
"1073506999","Prato Refeição Acrílico Quadrado - 21cm - 50peças","Ingressos","Outros Ingressos","1","1","79","1915","26"
"3206508995","1000 Ingressos Papel Moeda - 10x5cm - Shows - Eventos","Ingressos","Outros Ingressos","1","1","209","950","28"
"5826791046","Ação Entre Amigos Beneficente 1.000bilhetes","Ingressos","Outros Ingressos","1","1","120","426","22"
"1440348014","Açúcar União Sachê 5g C/400","Ingressos","Outros Ingressos","1","1","39","2512","23"
"950033578","Dichavador De Metal 2 Partes Lion Rolling Circus Original","Ingressos","Outros Ingressos","1","1","63","100","5"
"3156426999","2000 Ingressos De Segurança Papel Moeda 150x50mm 08 P/ Folha","Ingressos","Outros Ingressos","1","1","313","1050","31"
"4121483785","Rolo De Ingresso Holografico 108x50mm - 500un","Ingressos","Shows","22","13","40","763.333333333","17.333333333"
"4121405601","Rolo De Ingresso Holografico 108x50mm - 500un","Ingressos","Shows","14","11","40","475","17"
"2113242613","100 Ingresso Papel Moeda Personalizado Segurança Eventos","Ingressos","Shows","11","7","55","80","23"
"1228709029","300 Ingresso Papel Moeda Evento Festa Show Balada Camarote","Ingressos","Shows","7","6","79","935","22"
"2214408729","Ingresso Personalizado 105x50 300und C/ Itens De Segurança","Ingressos","Shows","3","3","85","727.5","33"
"2100272959","Ingresso Personalizado 105x50 500und C/ Itens De Segurança","Ingressos","Shows","3","3","145","500","33"
"4323611677","Ingresso Personalizado 105x50mm 150und C/ Itens De Segurança","Ingressos","Shows","3","3","46","250","12"
"3922867129","3000 Ingresso De Segurança F12 10x5cm Sem Impressão","Ingressos","Shows","3","3","240","1442.5","27"
"2215590320","Ingresso Personalizado 105x50 400und C/ Itens De Segurança","Ingressos","Shows","2","2","112","570","34"
"2695260034","Ingresso Personalizado 105x50 600und C/ Itens De Segurança","Ingressos","Shows","2","2","163","470","29"
"2095556655","Ingresso Personalizado 105x50 200und C/ Itens De Segurança","Ingressos","Shows","2","2","62","370","35"
"3541385441","Ingressos Show Paul Mccartney Up And Coming Tour 2010","Ingressos","Shows","1","1","50","181","26"
"4589307197","Ingressos Show Metallica São Paulo 2010 E 2014","Ingressos","Shows","1","1","350","481","38"
"4109723998","Ingresso Personalizado 105x50 252und C/ Itens De Segurança","Ingressos","Shows","1","1","70","140","31"
"3764701217","Ingresso De Segurança Convite Personalizado 1000 Unid","Ingressos","Shows","1","1","188","920","16"
"2162546451","Ingresso Personalizado 105x50 1000und C/ Itens De Segurança","Ingressos","Shows","1","1","265","1110","33"
"5169855330","Ingresso Personalizado 105x50 250und C/ Itens De Segurança","Ingressos","Shows","1","1","73","253","24"
"6181352990","Ingresso Show Kiss - Maracanã - 1983 - Original","Ingressos","Shows","1","1","750","1447","33"
"2215640035","Ingresso Personalizado 105x50 1500und C/ Itens De Segurança","Ingressos","Shows","1","1","333","1219","26"
"4500861523","A Paz Do Diabo - Charles Spurgeon (pdf, 2026)","Livros, Revistas e Comics","Ebooks","165","157","12","401","19"
"6465526312","1000 Artes Profissionais Para Photoshop Pack Completo Psd","Livros, Revistas e Comics","Ebooks","50","50","85","2724","34"
"6488014464","A Paz Do Diabo - Charles H. Spurgeon (ebook Pdf, Português)","Livros, Revistas e Comics","Ebooks","48","47","15","223","19"
"6600306546","Kit Emagrecimento Completo Pdf Dieta Treino Receitas Para Se","Livros, Revistas e Comics","Ebooks","47","46","10","1534","37"
"6456477094","Assimil Inglês Americano Pdf + Áudio","Livros, Revistas e Comics","Ebooks","43","43","19","374","19"
"4614616585","Livro Bluey Maletinha Divertida De Online Editora Capa Mole Em Português 2024","Livros, Revistas e Comics","Ebooks","40","1","26","341","23"
"6197019652","Carteirinha Estudantil Carteira Estudante Meia Entradamanual","Livros, Revistas e Comics","Ebooks","38","33","6","130","20"
"4630793249","Grimorio Sagrado E Secreto De São Bento","Livros, Revistas e Comics","Ebooks","23","23","25","252","22"
